title,authors,released,publisher,label,serialization,volume,vol error,entry link,img src
隣の席が好きな人だった 学生百合アンソロジー,アンソロジー,2023-07-31,一迅社,百合姫,,1,ERROR,http://yurinavi.com/2023/05/20/tonarinosekiga-ansoro/,http://yurinavi.com/wp-content/uploads/2023/05/tonarinosekiga-ansoro.jpg
IDOL×IDOL STORY！(2),得能正太郎,2023-06-01,芳文社,FUZ,,2,,http://yurinavi.com/2023/04/06/idolxidol-story%ef%bc%812/,http://yurinavi.com/wp-content/uploads/2023/04/idol-idol-story-2.jpg
猫娘症候群 1~6【GANMA!版】,ネコ太郎,2023-06-01,GANMA,,,6,,http://yurinavi.com/2023/05/26/katorusu-ganma/,http://yurinavi.com/wp-content/uploads/2023/05/katorusu-ganma-1.jpg
くまクマ熊ベアー外伝~ユナのよりみち手帖~ (1),滝沢 リネン / くまなの,2023-06-02,主婦と,生活社,,1,,http://yurinavi.com/2023/04/28/kumabea-yuna-1/,http://yurinavi.com/wp-content/uploads/2023/04/kumabea-yuna-1.jpg
ハニーマスタード,やまもとまも,2023-06-02,大洋図書,LiLy Love,,1,ERROR,http://yurinavi.com/2023/05/20/honey-mustard/,http://yurinavi.com/wp-content/uploads/2023/05/honey-mustard.jpg
紅茶の魔女の優雅なる宮廷生活 チートをひた隠す最弱魔導師の窓際ライフ (2),蛙田アメコ / ヨリフジ,2023-06-07,ゼノン,,,2,,http://yurinavi.com/2023/04/13/koutyanomajyo-2/,http://yurinavi.com/wp-content/uploads/2023/04/koutyanomajyo-2.jpg
囿者は懼れず (2),松本トモキ / LOSA,2023-06-07,スクエニ,ガンガン,,2,,http://yurinavi.com/2023/05/06/yuoso-2/,http://yurinavi.com/wp-content/uploads/2023/05/yuoso-2.jpg
腹ペコ聖女とまんぷく魔女の異世界スローライフ！(3),蛙田アメコ / 冬野なべ,2023-06-08,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,3,,http://yurinavi.com/2023/04/16/harapekoseijyo-comic-3/,http://yurinavi.com/wp-content/uploads/2023/04/harapekoseijyo-comic-3.jpg
最強の傭兵少女の学園生活 ―少女と少女、邂逅する― (3),トミイ大塚 / 笹 塔五郎,2023-06-08,ｷﾙﾀｲﾑ,ｳﾞｧﾙｷﾘｰ,,3,,http://yurinavi.com/2023/05/04/saikyouno-youheisyoujyo-comic-3/,http://yurinavi.com/wp-content/uploads/2023/05/saikyouno-youheisyoujyo-comic-3.jpg
同級生の推し作家に百合妄想がバレた結果 (4),紺色3号,2023-06-08,星海社,,,4,,http://yurinavi.com/2023/05/31/oshiyuri-4/,http://yurinavi.com/wp-content/uploads/2023/05/doukyuseino-oshisakkani-4.jpg
あーしとわたし。 ギャル×百合アンソロジー,アンソロジー,2023-06-09,カドカワ,,,1,ERROR,http://yurinavi.com/2023/04/14/a-shitowatashi-ansoro/,http://yurinavi.com/wp-content/uploads/2023/04/a-shitowatashi-ansoro.jpg
色んな女の子とキスをしていたら、百合キスに目覚めてしまいました…。(2),betock,2023-06-12,芳文社,きらら,,2,,http://yurinavi.com/2023/04/07/kissyuri-2/,http://yurinavi.com/wp-content/uploads/2023/04/kissyuri-2.jpg
琥珀の貴女,東河 みそ,2023-06-12,カドカワ,ビーム,,1,ERROR,http://yurinavi.com/2023/04/14/kohakuno/,http://yurinavi.com/wp-content/uploads/2023/04/kohakuno.jpg
セントールの悩み (24),村山慶,2023-06-13,徳間書店,リュウ,,24,,http://yurinavi.com/2023/04/18/centor-24/,http://yurinavi.com/wp-content/uploads/2023/04/centor-24.jpg
おとなになっても (9),志村 貴子,2023-06-13,講談社,Kiss,,9,,http://yurinavi.com/2023/05/31/otonaninattemo-9/,http://yurinavi.com/wp-content/uploads/2023/05/otonani-nattemo-9.jpg
ヴァンパイアハンターに優しいギャル (2),倉田 和算 / 林 けゐ,2023-06-14,SB,GA,,2,,http://yurinavi.com/2023/04/07/yasashiigyaru-2/,http://yurinavi.com/wp-content/uploads/2023/04/yasashiigyaru-2.jpg
祈りの国のリリエール (3),白石 定規 / あずーる,2023-06-14,SB,GA,,3,,http://yurinavi.com/2023/04/21/inorinokunino-3/,http://yurinavi.com/wp-content/uploads/2023/04/inorinokunino-3.jpg
タコと天使たち (1),KENTO OKAYAMA,2023-06-14,ｷﾙﾀｲﾑ,ｱﾝﾘｱﾙ,,1,,http://yurinavi.com/2023/05/09/takoto-tenshitachi-1/,http://yurinavi.com/wp-content/uploads/2023/05/takoto-tenshitachi-1.jpg
タコと天使たち (2),KENTO OKAYAMA,2023-06-14,ｷﾙﾀｲﾑ,ｱﾝﾘｱﾙ,,2,,http://yurinavi.com/2023/05/09/takoto-tenshitachi-2/,http://yurinavi.com/wp-content/uploads/2023/05/takoto-tenshitachi-2.jpg
SHWD≪シュード≫ (3),sono.N,2023-06-15,実業之,リュエル,,3,,http://yurinavi.com/2023/04/01/shwd-3/,http://yurinavi.com/wp-content/uploads/2023/04/shwd-3.jpg
姫のためなら死ねる (13),くずしろ,2023-06-15,竹書房,バンブー,,13,,http://yurinavi.com/2023/04/04/himenotamenara-13/,http://yurinavi.com/wp-content/uploads/2023/04/himeshine-13.jpg
ご主人様には吸わせません！(1),パデラポッロのりお,2023-06-15,竹書房,バンブー,,1,,http://yurinavi.com/2023/04/04/goshujinsamaniha-1/,http://yurinavi.com/wp-content/uploads/2023/06/goshujinsamaniha-1.jpg
推しが死んだのでタイムリープして生存ルート確保します！(2),鈴木 二三江,2023-06-15,講談社,マガジン,,2,,http://yurinavi.com/2023/04/26/oshigashindanode-2/,http://yurinavi.com/wp-content/uploads/2023/04/oshigashindanode-2.jpg
作りたい女と食べたい女 (4),ゆざき さかおみ,2023-06-15,カドカワ,it,,4,,http://yurinavi.com/2023/04/29/tsukuritaionnato-tabetaionna-4/,http://yurinavi.com/wp-content/uploads/2023/04/tsukuritaionnato-4.jpg
この恋を星には願わない (1),紫のあ,2023-06-15,カドカワ,it,,1,,http://yurinavi.com/2023/04/29/konokoiwo-1/,http://yurinavi.com/wp-content/uploads/2023/04/konokoiwo-1.jpg
猫のまにまに (2),宇島葉,2023-06-15,カドカワ,ハルタ,,2,,http://yurinavi.com/2023/05/04/nekonomanimani-2/,http://yurinavi.com/wp-content/uploads/2023/05/nekonomanimani-2.jpg
おそとごはんをご一緒に (1),はづき,2023-06-16,一迅社,百合姫,,1,,http://yurinavi.com/2023/04/18/osotogohanwo-1/,http://yurinavi.com/wp-content/uploads/2023/04/osotogohanwo-1.jpg
ユリビュート 百合姫読切作品集 (2),アンソロジー,2023-06-16,一迅社,百合姫,,2,,http://yurinavi.com/2023/06/14/yuribute-2/,http://yurinavi.com/wp-content/uploads/2023/06/yuribyu-to-2.jpg
コミック百合姫2023年8月号,,2023-06-16,一迅社,,,8,,http://yurinavi.com/2023/06/14/yurihime-202308/,http://yurinavi.com/wp-content/uploads/2023/06/yurihime-202308.jpg
ゆるふわと情熱のあいだ (2),袴田めら,2023-06-16,ぶんか社,主任,,2,,http://yurinavi.com/2023/05/08/yuruhuwato-2/,http://yurinavi.com/wp-content/uploads/2023/05/yuruhuwato-2.jpg
夜嵐にわらう (4),筒井いつき,2023-06-19,集英社,ジャンプ,,4,,http://yurinavi.com/2023/04/21/yoarashi-4/,http://yurinavi.com/wp-content/uploads/2023/04/yoarashi-4.jpg
she is beautiful (3),江坂純 / 凸ノ高秀,2023-06-19,集英社,ジャンプ,,3,,http://yurinavi.com/2023/05/04/she-is-beautiful-3/,http://yurinavi.com/wp-content/uploads/2023/05/she-is-beautiful-3.jpg
ヴァンピアーズ (9),アキリ,2023-06-19,小学館,サンデー,,9,,http://yurinavi.com/2023/05/04/vampires-9/,http://yurinavi.com/wp-content/uploads/2023/05/vampires-9.jpg
ガレキ！－造形乙女の放課後－(2),ヨゲンメ,2023-06-19,小学館,サンデー,,2,,http://yurinavi.com/2023/05/11/gareki-2/,http://yurinavi.com/wp-content/uploads/2023/05/gareki-2.jpg
上伊那ぼたん、酔へる姿は百合の花 (4),塀,2023-06-20,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,4,,http://yurinavi.com/2023/04/05/kamiinabotan-4/,http://yurinavi.com/wp-content/uploads/2023/04/kamiinabotan-4.jpg
LaLaLa… ~彼女の好きなカノジョ~ (1),洋介犬,2023-06-20,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,1,,http://yurinavi.com/2023/04/17/lalala-1/,http://yurinavi.com/wp-content/uploads/2023/04/lalala-1.jpg
お姉さまと巨人 お嬢さまが異世界転生 (3),Be-con,2023-06-20,カドカワ,青騎士,,3,,http://yurinavi.com/2023/05/03/oneesamato-kyojin-3/,http://yurinavi.com/wp-content/uploads/2023/05/oneesamato-kyojin-3.jpg
タダでは抱かれません (5),檜原 フキ,2023-06-20,講談社,ヤンマガ,,5,,http://yurinavi.com/2023/05/31/tadadeha-5/,http://yurinavi.com/wp-content/uploads/2023/05/tadadeha-5.jpg
ツインスター・サイクロン・ランナウェイ (3),小川 一水,2023-06-20,早川書房,,,3,,http://yurinavi.com/2023/04/14/twinstar-3/,http://yurinavi.com/wp-content/uploads/2023/04/twinstar-3.jpg
週に一度クラスメイトを買う話 (2) ~ふたりの時間、言い訳の五千円~,羽田 宇佐 / U35,2023-06-20,カドカワ,ﾌｧﾝﾀｼﾞｱ,,2,,http://yurinavi.com/2023/05/08/syuuniichido-2/,http://yurinavi.com/wp-content/uploads/2023/05/syuuniichido-2.jpg
対ありでした。~お嬢さまは格闘ゲームなんてしない~ (6),江島 絵理,2023-06-22,カドカワ,ﾌﾗｯﾊﾟｰ,,6,,http://yurinavi.com/2023/04/29/taiarideshita-6/,http://yurinavi.com/wp-content/uploads/2023/04/taiarideshita-6.jpg
入味 この娘と食卓を囲む日から (1),ZCloud / 伊実,2023-06-22,カドカワ,MFC,,1,,http://yurinavi.com/2023/05/03/ru-way-1/,http://yurinavi.com/wp-content/uploads/2023/05/ru-way-1.jpg
冷たくて柔らか (1),ウオズミ アミ,2023-06-23,集英社,ﾏｰｶﾞﾚｯﾄ,,1,,http://yurinavi.com/2023/05/06/tsumetakute-yawaraka-1/,http://yurinavi.com/wp-content/uploads/2023/05/tsumetakute-yawaraka-1.jpg
きたない君がいちばんかわいい 『そういえばそんなこと』,まにお,2023-06-23,一迅社,百合姫,,1,ERROR,http://yurinavi.com/2023/06/22/kitakawa-souieba/,http://yurinavi.com/wp-content/uploads/2023/06/kitanaikimiga-souieba.jpg
機動戦士ガンダム 水星の魔女 (2),高島 雄哉,2023-06-26,カドカワ,エース,,2,,http://yurinavi.com/2023/04/16/suiseinomajyo-syousetsu-2/,http://yurinavi.com/wp-content/uploads/2023/04/suiseinomajyo-syousetsu-2.jpg
百合いんふるえんさー ふたりのエッチな野外活動,あらおし悠 / 鈴音れな,2023-06-26,ｷﾙﾀｲﾑ,ドリーム,,1,ERROR,http://yurinavi.com/2023/04/20/yurihaishin/,http://yurinavi.com/wp-content/uploads/2023/04/yurihaishin.jpg
大親友 (6),大島永遠,2023-06-26,画報社,キング,,6,,http://yurinavi.com/2023/04/18/daishinyu-6/,http://yurinavi.com/wp-content/uploads/2023/04/daishinyu-6-1.jpg
ギャルとネクラの吸血関係 (1),カコベン,2023-06-27,芳文社,きらら,,1,,http://yurinavi.com/2023/04/17/gyarutonekura-1/,http://yurinavi.com/wp-content/uploads/2023/04/gyarutonekura-1.jpg
安達としまむら (5),入間人間 / 柚原 もけ,2023-06-27,カドカワ,電撃,,5,,http://yurinavi.com/2023/05/03/adashima-comic-5/,http://yurinavi.com/wp-content/uploads/2023/05/adashima-comic-5.jpg
シルフの花姫 (1),かめじろ,2023-06-27,カドカワ,電撃,,1,,http://yurinavi.com/2023/04/29/shirufu-1/,http://yurinavi.com/wp-content/uploads/2023/04/shirufu-1.jpg
感覚共有メイドさん！(1),森,2023-06-27,カドカワ,電撃,,1,,http://yurinavi.com/2023/05/03/kankakukyouyuu-1/,http://yurinavi.com/wp-content/uploads/2023/05/kankakukyouyuu-1.jpg
幽霊列車とこんぺい糖 新装版,木ノ歌 詠 / 椎名くろ,2023-06-28,星海社,,,1,ERROR,http://yurinavi.com/2023/04/18/yuureiressya/,http://yurinavi.com/wp-content/uploads/2023/04/yuureiressya-1.jpg
永世乙女の戦い方 (9),くずしろ,2023-06-29,小学館,ビッグ,,9,,http://yurinavi.com/2023/05/08/eiseiotome-9/,http://yurinavi.com/wp-content/uploads/2023/05/eiseiotome-9.jpg
ロックは淑女の嗜みでして (2),福田宏,2023-06-29,白泉社,アニマル,,2,,http://yurinavi.com/2023/05/10/rockha-ladyno-2/,http://yurinavi.com/wp-content/uploads/2023/05/rockha-ladyno-2.jpg
クズ浪人生、人生が辛いので夜のお姉さんを呼んでみた (4),こすずめ,2023-05-01,GANMA,,,4,,http://yurinavi.com/2023/04/25/kuzurouninsei-4/,http://yurinavi.com/wp-content/uploads/2022/11/kuzurouninsei-4.jpg
くま クマ 熊 ベアー (10),せるげい / くまなの,2023-05-02,生活社,PASH,,10,,http://yurinavi.com/2023/04/01/kumabea-comic-10/,http://yurinavi.com/wp-content/uploads/2023/04/kumabea-comic-10.jpg
私の可愛い子猫ちゃん (2),森永みるく,2023-05-05,ガレット,ワークス,,2,,http://yurinavi.com/2023/04/15/watashino-kawaii-koneko-2/,http://yurinavi.com/wp-content/uploads/2023/04/watashinokawaii-koneko-2.jpg
着物ちゃんとロリータちゃん (5),岡野く仔,2023-05-05,まんだら,LAZA,,5,,http://yurinavi.com/2023/04/20/kimonochan-5/,http://yurinavi.com/wp-content/uploads/2023/04/kimonochan-5.jpg
同人女の感情 (1),真田 つづる,2023-05-05,ブリック,BLIC,,1,,http://yurinavi.com/2023/05/09/doujinonnano-1/,http://yurinavi.com/wp-content/uploads/2023/05/doujinonnano-1.jpg
焦点深度,あいだ,2023-05-05,自主制作,,,1,ERROR,http://yurinavi.com/2023/04/27/syoutenshindo/,http://yurinavi.com/wp-content/uploads/2023/04/syoutenshindo.jpg
おかしなエルフと女子高生 (1),東385,2023-05-06,竹書房,バンブー,,1,,http://yurinavi.com/2023/04/14/okashina-elf-1/,http://yurinavi.com/wp-content/uploads/2023/04/okashina-elf-1.jpg
ガレット No.26,,2023-05-06,ガレット,ワークス,,6,,http://yurinavi.com/2023/04/15/galette-26/,http://yurinavi.com/wp-content/uploads/2023/04/galette-26.jpg
GALETTE ILLUSTRATION BOOK 03,,2023-05-06,ガレット,ワークス,,3,,http://yurinavi.com/2023/04/17/galette-illustration-book-03/,http://yurinavi.com/wp-content/uploads/2023/04/galette-illustration-book-03.jpg
ひなたのひより (2),毒田ペパ子,2023-05-08,ﾌﾞｼﾛｰﾄﾞ,,,2,,http://yurinavi.com/2023/03/23/hinatano-hiyori-2/,http://yurinavi.com/wp-content/uploads/2023/03/hinatanoyuri-2.jpg
D4DJ-The Prologue of Peaky P-key- (3),榊一郎 / 美月めいあ,2023-05-08,ﾌﾞｼﾛｰﾄﾞ,,,3,,http://yurinavi.com/2023/04/13/d4dj-3/,http://yurinavi.com/wp-content/uploads/2023/04/d4dj-3.jpg
新米錬金術師の店舗経営 (4),kirero / いつきみずほ,2023-05-08,ｷﾙﾀｲﾑ,ｳﾞｧﾙｷﾘｰ,,4,,http://yurinavi.com/2023/04/05/shinmairenkinjyutsushi-comic-4/,http://yurinavi.com/wp-content/uploads/2023/04/shinmairenkinjyutsushi-comic-4.jpg
剣士を目指して入学したのに魔法適性9999なんですけど!? (12),iimAn&惟丞 / 年中麦茶太郎,2023-05-09,カドカワ,ドラゴン,,12,,http://yurinavi.com/2023/04/04/kenshimezashite-comic-12/,http://yurinavi.com/wp-content/uploads/2023/04/kenshimezashite-comic-12.jpg
私がモテないのはどう考えてもお前らが悪い！(23),谷川ニコ,2023-05-11,スクエニ,ガンガン,,23,,http://yurinavi.com/2023/04/04/watamote-23/,http://yurinavi.com/wp-content/uploads/2023/04/watamote-23.jpg
魔法使いロゼの佐渡ライフ (1),おみなえし,2023-05-11,芳文社,きらら,,1,,http://yurinavi.com/2023/04/06/sadolife-1/,http://yurinavi.com/wp-content/uploads/2023/04/sadolife-1.jpg
邪神ちゃんドロップキック (21),ユキヲ,2023-05-12,ﾌﾚｯｸｽ,メテオ,,21,,http://yurinavi.com/2023/04/05/jyashinchan-21/,http://yurinavi.com/wp-content/uploads/2023/04/jyashinchan-21.jpg
ひなゆり冒険記 (2),大庭直仁,2023-05-12,徳間書店,リュウ,,2,,http://yurinavi.com/2023/04/05/hinayuri-2/,http://yurinavi.com/wp-content/uploads/2023/04/hinayuri-2.jpg
ひきこまり吸血姫の悶々 (11),小林湖底 / りいちゅ,2023-05-12,SB,GA文庫,,11,,http://yurinavi.com/2023/04/06/hikikomori-kyuketsuki-11/,http://yurinavi.com/wp-content/uploads/2023/04/hikikomori-kyuuketsuki-11.jpg
妹妹の夕ごはん 台湾料理と絶品茶、ときどきビール。,猫田パナ / mame,2023-05-15,カドカワ,富士見,,1,ERROR,http://yurinavi.com/2023/05/06/meimeino-yuugohan/,http://yurinavi.com/wp-content/uploads/2023/05/meimeino-yuugohan-1.jpg
終末惑星ふたり旅,蒼月海里 / 輝竜司,2023-05-16,星海社,,,1,ERROR,http://yurinavi.com/2023/05/06/syuumatsuwakusei-1/,http://yurinavi.com/wp-content/uploads/2023/05/syuumatsuwakusei-1.jpg
この世で一番素敵な終わり方 (1),シクシク,2023-05-17,一迅社,百合姫,,1,,http://yurinavi.com/2023/03/24/konoyodeichiban-1/,http://yurinavi.com/wp-content/uploads/2023/03/konoyodeichiban-1.jpg
私の推しは悪役令嬢。(6),青乃下&いのり。,2023-05-17,一迅社,百合姫,,6,,http://yurinavi.com/2023/03/24/wataoshi-comic-6/,http://yurinavi.com/wp-content/uploads/2023/03/wataoshi-comic-6.jpg
私の百合はお仕事です！(12),未幡,2023-05-17,一迅社,百合姫,,12,,http://yurinavi.com/2023/03/24/watayuri-12/,http://yurinavi.com/wp-content/uploads/2023/03/watayuri-12.jpg
私の百合はお仕事です！公式コミックアンソロジー,アンソロジー,2023-05-17,一迅社,百合姫,,1,ERROR,http://yurinavi.com/2023/03/24/watayuri-ansoro-1/,http://yurinavi.com/wp-content/uploads/2023/03/watayuri-ansoro.jpg
彩純ちゃんはレズ風俗に興味があります！(4),伊月 クロ,2023-05-17,一迅社,百合姫,,4,,http://yurinavi.com/2023/03/29/asumichan-4/,http://yurinavi.com/wp-content/uploads/2023/03/asumichan-4.jpeg
甘えさせて雛森さん！(3),tsuke,2023-05-17,一迅社,百合姫,,3,,http://yurinavi.com/2023/03/29/amaesasete-hinamorisan-3/,http://yurinavi.com/wp-content/uploads/2023/03/amaesasete-hinamorisan-3.jpg
平良深姉妹はどっちもヤんでる (1),金子ある,2023-05-17,一迅社,百合姫,,1,,http://yurinavi.com/2023/03/29/herami-1/,http://yurinavi.com/wp-content/uploads/2023/03/herami-1.jpg
狼の皮をかぶった羊姫 (5),ミト,2023-05-17,竹書房,バンブー,,5,,http://yurinavi.com/2023/03/30/ookaminokawawo-5/,http://yurinavi.com/wp-content/uploads/2023/03/ookaminokawawo-5.jpg
白き乙女の人狼 (2),アジイチ / 王月よう,2023-05-17,竹書房,バンブー,,2,,http://yurinavi.com/2023/03/30/shirokiotomeno-2/,http://yurinavi.com/wp-content/uploads/2023/03/shirokiotomeno-2.jpg
狛田さんを困らせたい (2),スズオ,2023-05-17,竹書房,バンブー,,2,,http://yurinavi.com/2023/03/30/komadasan-2/,http://yurinavi.com/wp-content/uploads/2023/03/komadasan-2.jpg
狛田さんを困らせたい (3),スズオ,2023-05-17,竹書房,バンブー,,3,,http://yurinavi.com/2023/03/30/komadasan-3/,http://yurinavi.com/wp-content/uploads/2023/03/komadasan-3.jpg
ぱちん娘。(3),若林 稔弥,2023-05-17,星海社,,,3,,http://yurinavi.com/2023/04/13/pachinko-3/,http://yurinavi.com/wp-content/uploads/2023/04/pachinko-3.jpg
スカベンジャーズアナザースカイ (1),古部亮,2023-05-18,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,1,,http://yurinavi.com/2023/04/01/scavengers-1/,http://yurinavi.com/wp-content/uploads/2023/04/scavengers-1.jpg
白と黒~Black & White~ (3),Sal Jiang,2023-05-18,実業之,リュエル,,3,,http://yurinavi.com/2023/03/31/black-white-3/,http://yurinavi.com/wp-content/uploads/2023/03/shiroto-kuro-3-obi.jpg
コミック百合姫2023年7月号,,2023-05-18,一迅社,,,7,,http://yurinavi.com/2023/05/17/yurihime-202307/,http://yurinavi.com/wp-content/uploads/2023/05/yurihime-202307.jpg
デストロ016 (3),高橋 慶太郎,2023-05-19,小学館,サンデー,,3,,http://yurinavi.com/2023/03/31/desutoro016-3/,http://yurinavi.com/wp-content/uploads/2023/03/desutoro016-3.jpg
エリオと電気人形 (1),島崎無印 / 黒イ森,2023-05-19,集英社,ジャンプ,,1,,http://yurinavi.com/2023/04/13/erio-1/,http://yurinavi.com/wp-content/uploads/2023/04/erioto-1.jpg
3P百合えっちアンソロジー,アンソロジー,2023-05-19,ナンバー,ナイン,,1,ERROR,http://yurinavi.com/2023/05/14/3pyuri-ansoro/,http://yurinavi.com/wp-content/uploads/2023/05/3pyuri-ansoro.jpg
リコリス・リコイル (2),備前 やすのり,2023-05-23,カドカワ,ﾌﾗｯﾊﾟｰ,,2,,http://yurinavi.com/2023/04/01/lycoris-recoil-comic-2/,http://yurinavi.com/wp-content/uploads/2023/04/lycoris-recoil-comic-2.jpg
保健室はふたりきり (1),ろここ,2023-05-23,カドカワ,ﾌﾗｯﾊﾟｰ,,1,,http://yurinavi.com/2023/04/05/hokenshitsuha-hutarikiri-1/,http://yurinavi.com/wp-content/uploads/2023/04/hokenshitsuha-hutarikiri-1.jpg
契約しましょ おつかれさま女子、世話焼き悪魔と暮らす (2),橋本 ライドン,2023-05-23,カドカワ,MFC,,2,,http://yurinavi.com/2023/04/17/keiyakushimasyo-2/,http://yurinavi.com/wp-content/uploads/2023/04/keiyakushimasyo-2.jpg
百合にはさまる男は死ねばいい!? (1),蓬餅,2023-05-24,幻冬舎,バンブー,,1,,http://yurinavi.com/2023/04/21/yurihasa-1/,http://yurinavi.com/wp-content/uploads/2023/05/yurihasa-1.jpg
百合にはさまる男は死ねばいい!? (2),蓬餅,2023-05-24,幻冬舎,バンブー,,2,,http://yurinavi.com/2023/04/21/yurihasa-2/,http://yurinavi.com/wp-content/uploads/2023/05/yurihasa-2.jpg
ジャック・ジャンク・ジャンキー,旭 晨薫,2023-05-24,カドカワ,あすか,,1,ERROR,http://yurinavi.com/2023/05/11/jack-junk-junkie/,http://yurinavi.com/wp-content/uploads/2023/05/jack-junk-junkie.jpg
リコリス・リコイル 公式コミックアンソロジー リロード (2),アンソロジー,2023-05-26,カドカワ,電撃,,2,,http://yurinavi.com/2023/03/22/lycoris-recoil-anssoro-reload-2/,http://yurinavi.com/wp-content/uploads/2023/03/lycoris-recoil-anssoro-reload-2.jpg
シンデレラコスプレイション (1),ななつ 藤,2023-05-26,カドカワ,電撃,,1,,http://yurinavi.com/2023/04/15/cinderella-1/,http://yurinavi.com/wp-content/uploads/2023/04/cinderella-1.jpg
ワールドダイスター アンコール！(1),ななふじ / Sirius,2023-05-26,カドカワ,,,1,,http://yurinavi.com/2023/04/20/world-dai-star-comic-1/,http://yurinavi.com/wp-content/uploads/2023/04/world-dai-star-comic-1.jpg
ゆらめきラグーン (2),花宮みぃ,2023-05-26,芳文社,きらら,,2,,http://yurinavi.com/2023/04/06/yurameki-2/,http://yurinavi.com/wp-content/uploads/2023/04/yurameki-2.jpg
ハコイリクリエイト (1),行町咄,2023-05-26,芳文社,きらら,,1,,http://yurinavi.com/2023/04/07/hakoiri-create-1/,http://yurinavi.com/wp-content/uploads/2023/04/hakoiri-create-1.jpg
転生大聖女の異世界のんびり紀行 (5),キダニエル / 四葉夕ト,2023-05-30,講談社,シリウス,,5,,http://yurinavi.com/2023/03/23/tenseidaiseijyo-comic-5/,http://yurinavi.com/wp-content/uploads/2023/03/tenseidaiseijyo-comic-5.jpg
リライアンス (1),水谷 フーカ,2023-05-31,白泉社,楽園,,1,,http://yurinavi.com/2023/04/07/reliance-1/,http://yurinavi.com/wp-content/uploads/2023/04/reliance-1.jpg
あんじゅう (2),幾花 にいろ,2023-05-31,白泉社,楽園,,2,,http://yurinavi.com/2023/04/16/anjyu-2/,http://yurinavi.com/wp-content/uploads/2023/04/anjyuu-2.jpg
